nomeTesto,zona,NUTS_code,NUTS_level,designIniz,designFine,nomeAutCom,legNomeBre,legData,legLink,legSpecRif,legLivello,legGU_Link
Friuli Venezia Giulia,gialla,ITH4,2,1612137600000,05/03/2021,Presidente del Consiglio dei Ministri,DPCM 14/01/2021,1610668800000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78456,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2021/01/15/21A00221/sg
Friuli Venezia Giulia,arancione,ITH4,2,1615161600000,unknown,Ministero della Salute,Ordinanza 05/03/2021,1614902400000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79073,art.2,regionale,https://www.gazzettaufficiale.it/eli/id/2021/03/06/21A01466/sg
Friuli Venezia Giulia,rossa,ITH4,2,1615766400000,29/03/2021,Ministero della Salute,Ordinanza 12/03/2021,1615507200000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79154,art.3,regionale,https://www.gazzettaufficiale.it/eli/id/2021/03/13/21A01593/sg
Friuli Venezia Giulia,rossa,ITH4,2,1617062400000,06/04/2021,Ministero della Salute,Ordinanza 26/03/2021,1616716800000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79473,art.3,regionale,https://www.gazzettaufficiale.it/eli/id/2021/03/27/21A01967/sg
Friuli Venezia Giulia,rossa,ITH4,2,1617667200000,20/04/2021,Ministero della Salute,Ordinanza 02/04/2021,1617321600000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79575,art.3,regionale,https://www.gazzettaufficiale.it/eli/id/2021/04/03/21A02150/sg
Friuli Venezia Giulia,arancione,ITH4,2,1618185600000,30/04/2021,Ministero della Salute,Ordinanza 09/04/2021,1617926400000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79655,art.2,regionale,https://www.gazzettaufficiale.it/eli/id/2021/04/10/21A02238/sg
Friuli Venezia Giulia,gialla,ITH4,2,1619395200000,unknown,Ministero della Salute,Ordinanza 23/04/2021,1619136000000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79995,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2021/04/24/21A02503/sg
Friuli Venezia Giulia,bianca,ITH4,2,1622419200000,unknown,Ministero della Salute,Ordinanza 28/05/2021,1622160000000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=80720,art.1 comma 11,regionale,https://www.gazzettaufficiale.it/eli/id/2021/05/29/21A03392/sg
Friuli Venezia Giulia,gialla,ITH4,2,1638144000000,13/12/2021,Ministero della Salute,Ordinanza 26/11/2021,1637884800000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=84154,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2021/11/27/21A07066/sg
Friuli Venezia Giulia,gialla,ITH4,2,1639353600000,28/12/2021,Ministero della Salute,Ordinanza 10/12/2021,1639094400000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=84436,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2021/12/11/21A07328/sg
Friuli Venezia Giulia,gialla,ITH4,2,1640563200000,10/01/2022,Ministero della Salute,Ordinanza 24/12/2021,1640304000000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=84681,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2021/12/24/21A07700/sg
Friuli Venezia Giulia,gialla,ITH4,2,1641772800000,24/01/2022,Ministero della Salute,Ordinanza 07/01/2022,1641513600000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=84953,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2022/01/08/22A00098/sg
Friuli Venezia Giulia,arancione,ITH4,2,1642982400000,07/02/2022,Ministero della Salute,Ordinanza 21/01/2022,1642723200000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=85273,art.2,regionale,https://www.gazzettaufficiale.it/eli/id/2022/01/22/22A00552/sg
Friuli Venezia Giulia,arancione,ITH4,2,1644192000000,21/02/2022,Ministero della Salute,Ordinanza 04/02/2022,1643932800000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=85658,art.2,regionale,https://www.gazzettaufficiale.it/eli/id/2022/02/05/22A00986/sg
Friuli Venezia Giulia,arancione,ITH4,2,1645401600000,07/03/2022,Ministero della Salute,Ordinanza 18/02/2022,1645142400000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=85803,art.2,regionale,https://www.gazzettaufficiale.it/eli/id/2022/02/19/22A01283/sg
Friuli Venezia Giulia,gialla,ITH4,2,1646006400000,14/03/2022,Ministero della Salute,Ordinanza 25/02/2022,1645747200000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=85993,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2022/02/26/22A01374/sg
Friuli Venezia Giulia,bianca,ITH4,2,1647216000000,unknown,Ministero della Salute,Ordinanza 11/03/2022,1646956800000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=86154,art.1 comma 11,regionale,https://www.gazzettaufficiale.it/eli/id/2022/03/12/22A01707/sg
Lazio,gialla,ITI4,2,1604620800000,03/12/2020,Presidente del Consiglio dei Ministri,DPCM 03/11/2020,1604361600000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=76993,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2020/11/04/20A06109/sg
Lazio,gialla,ITI4,2,1610236800000,15/01/2021,Presidente della Repubblica,DL 05/01/2021 n.1,1609804800000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78114,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2021/01/05/21G00001/sg
Lazio,arancione,ITI4,2,1610841600000,31/01/2021,Ministero della Salute,Ordinanza 16/01/2021,1610755200000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78457,art.2,regionale,https://www.gazzettaufficiale.it/eli/id/2021/01/16/21A00223/sg
Lazio,gialla,ITI4,2,1612137600000,05/03/2021,Presidente del Consiglio dei Ministri,DPCM 14/01/2021,1610668800000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78456,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2021/01/15/21A00221/sg
Lazio,rossa,ITI4,2,1615766400000,29/03/2021,Ministero della Salute,Ordinanza 12/03/2021,1615507200000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79154,art.3,regionale,https://www.gazzettaufficiale.it/eli/id/2021/03/13/21A01593/sg
Lazio,arancione,ITI4,2,1615766400000,29/03/2021,Ministero della Salute,Ordinanza 12/03/2021,1615507200000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79154,art.2,regionale,https://www.gazzettaufficiale.it/eli/id/2021/03/13/21A01593/sg
Lazio,arancione,ITI4,2,1617667200000,06/04/2021,Presidente della Repubblica,DL 13/03/2021 n.30,1615593600000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79152,art.2,regionale,https://www.gazzettaufficiale.it/eli/id/2021/03/13/21G00040/sg
Lazio,arancione,ITI4,2,1617753600000,30/04/2021,Presidente della Repubblica,DL 01/04/2021 n.44,1617235200000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79559,art.2,regionale,https://www.gazzettaufficiale.it/eli/id/2021/04/01/21G00056/sg
Lazio,gialla,ITI4,2,1619395200000,unknown,Ministero della Salute,Ordinanza 23/04/2021,1619136000000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79995,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2021/04/24/21A02503/sg
Lazio,bianca,ITI4,2,1623628800000,unknown,Ministero della Salute,Ordinanza 11/06/2021,1623369600000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=81094,art.1 comma 11,regionale,https://www.gazzettaufficiale.it/eli/id/2021/06/12/21A03664/sg
Lazio,gialla,ITI4,2,1641168000000,17/01/2022,Ministero della Salute,Ordinanza 31/12/2021,1640908800000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=84806,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2021/12/31/21A07813/sg
Lazio,gialla,ITI4,2,1642377600000,31/01/2022,Ministero della Salute,Ordinanza 14/01/2022,1642118400000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=85154,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2022/01/15/22A00319/sg
Lazio,gialla,ITI4,2,1643587200000,14/02/2022,Ministero della Salute,Ordinanza 28/01/2022,1643328000000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=85475,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2022/01/29/22A00699/sg
Lazio,gialla,ITI4,2,1644796800000,28/02/2022,Ministero della Salute,Ordinanza 11/02/2022,1644537600000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=85753,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2022/02/12/22A01118/sg
Lazio,gialla,ITI4,2,1646006400000,14/03/2022,Ministero della Salute,Ordinanza 25/02/2022,1645747200000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=85993,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2022/02/26/22A01374/sg
Lazio,gialla,ITI4,2,1647216000000,28/03/2022,Ministero della Salute,Ordinanza 11/03/2022,1646956800000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=86154,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2022/03/12/22A01707/sg
Lazio,bianca,ITI4,2,1647820800000,unknown,Ministero della Salute,Ordinanza 18/03/2022,1647561600000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=86253,art.1 comma 11,regionale,https://www.gazzettaufficiale.it/eli/id/2022/03/19/22A01910/sg
Liguria,arancione,ITC3,2,1604966400000,24/11/2020,Ministero della Salute,Ordinanza 10/11/2020,1604966400000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=77109,art.2,regionale,https://www.gazzettaufficiale.it/eli/id/2020/11/10/20A06211/sg
Liguria,arancione,ITC3,2,1606176000000,03/12/2020,Ministero della Salute,Ordinanza 24/11/2020,1606176000000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=77336,art.2,regionale,https://www.gazzettaufficiale.it/eli/id/2020/11/24/20A06541/sg
Liguria,gialla,ITC3,2,1606608000000,03/12/2020,Ministero della Salute,Ordinanza 27/11/2020,1606435200000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=77433,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2020/11/28/20A06656/sg
Liguria,gialla,ITC3,2,1610236800000,15/01/2021,Presidente della Repubblica,DL 05/01/2021 n.1,1609804800000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78114,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2021/01/05/21G00001/sg
Liguria,arancione,ITC3,2,1610841600000,31/01/2021,Ministero della Salute,Ordinanza 16/01/2021,1610755200000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78457,art.2,regionale,https://www.gazzettaufficiale.it/eli/id/2021/01/16/21A00223/sg
Liguria,gialla,ITC3,2,1612137600000,05/03/2021,Presidente del Consiglio dei Ministri,DPCM 14/01/2021,1610668800000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78456,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2021/01/15/21A00221/sg
Liguria,arancione,ITC3,2,1613260800000,28/02/2021,Ministero della Salute,Ordinanza 12/02/2021,1613088000000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78805,art.2,regionale,https://www.gazzettaufficiale.it/eli/id/2021/02/13/21A00960/sg
Liguria,gialla,ITC3,2,1613260800000,28/02/2021,Ministero della Salute,Ordinanza 12/02/2021,1613088000000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78805,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2021/02/13/21A00960/sg
Liguria,arancione,ITC3,2,1615766400000,02/04/2021,Presidente della Repubblica,DL 13/03/2021 n.30,1615593600000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79152,art.2,regionale,https://www.gazzettaufficiale.it/eli/id/2021/03/13/21G00040/sg
Liguria,arancione,ITC3,2,1617667200000,06/04/2021,Presidente della Repubblica,DL 13/03/2021 n.30,1615593600000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79152,art.2,regionale,https://www.gazzettaufficiale.it/eli/id/2021/03/13/21G00040/sg
Liguria,arancione,ITC3,2,1617753600000,30/04/2021,Presidente della Repubblica,DL 01/04/2021 n.44,1617235200000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79559,art.2,regionale,https://www.gazzettaufficiale.it/eli/id/2021/04/01/21G00056/sg
Liguria,gialla,ITC3,2,1619395200000,unknown,Ministero della Salute,Ordinanza 23/04/2021,1619136000000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79995,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2021/04/24/21A02503/sg
Liguria,bianca,ITC3,2,1623024000000,unknown,Ministero della Salute,Ordinanza 04/06/2021,1622764800000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=80870,art.1 comma 11,regionale,https://www.gazzettaufficiale.it/eli/id/2021/06/05/21A03453/sg
Liguria,gialla,ITC3,2,1639958400000,03/01/2022,Ministero della Salute,Ordinanza 17/12/2021,1639699200000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=84614,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2021/12/18/21A07540/sg
Liguria,gialla,ITC3,2,1641168000000,17/01/2022,Ministero della Salute,Ordinanza 31/12/2021,1640908800000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=84806,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2021/12/31/21A07813/sg
Liguria,gialla,ITC3,2,1642377600000,31/01/2022,Ministero della Salute,Ordinanza 14/01/2022,1642118400000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=85154,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2022/01/15/22A00319/sg
Liguria,gialla,ITC3,2,1643587200000,14/02/2022,Ministero della Salute,Ordinanza 28/01/2022,1643328000000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=85475,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2022/01/29/22A00699/sg
Liguria,gialla,ITC3,2,1644796800000,28/02/2022,Ministero della Salute,Ordinanza 11/02/2022,1644537600000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=85753,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2022/02/12/22A01118/sg
Liguria,gialla,ITC3,2,1646006400000,14/03/2022,Ministero della Salute,Ordinanza 25/02/2022,1645747200000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=85993,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2022/02/26/22A01374/sg
Liguria,bianca,ITC3,2,1647216000000,unknown,Ministero della Salute,Ordinanza 11/03/2022,1646956800000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=86154,art.1 comma 11,regionale,https://www.gazzettaufficiale.it/eli/id/2022/03/12/22A01707/sg
Lombardia,rossa,ITC4,2,1604620800000,20/11/2020,Ministero della Salute,Ordinanza 04/11/2020,1604448000000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=77054,art.3,regionale,https://www.gazzettaufficiale.it/eli/id/2020/11/05/20A06144/sg
Lombardia,rossa,ITC4,2,1605830400000,03/12/2020,Ministero della Salute,Ordinanza 19/11/2020,1605744000000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=77208,art.3,regionale,https://www.gazzettaufficiale.it/eli/id/2020/11/20/20A06423/sg
Lombardia,arancione,ITC4,2,1606608000000,03/12/2020,Ministero della Salute,Ordinanza 27/11/2020,1606435200000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=77433,art.2,regionale,https://www.gazzettaufficiale.it/eli/id/2020/11/28/20A06656/sg
Lombardia,arancione,ITC4,2,1607212800000,20/12/2020,Ministero della Salute,Ordinanza 05/12/2020,1607126400000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=77515,art.2,regionale,https://www.gazzettaufficiale.it/eli/id/2020/12/05/20A06781/sg
Lombardia,gialla,ITC4,2,1607817600000,26/12/2020,Ministero della Salute,Ordinanza 11/12/2020,1607644800000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=77661,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2020/12/12/20A06975/sg
Lombardia,arancione,ITC4,2,1610236800000,15/01/2021,Ministero della Salute,Ordinanza 08/01/2021,1610064000000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78157,art.2,regionale,https://www.gazzettaufficiale.it/eli/id/2021/01/09/21A00119/sg
Lombardia,rossa,ITC4,2,1610841600000,31/01/2021,Ministero della Salute,Ordinanza 16/01/2021,1610755200000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78459,art.3,regionale,https://www.gazzettaufficiale.it/eli/id/2021/01/16/21A00225/sg
Lombardia,arancione,ITC4,2,1611446400000,07/02/2021,Ministero della Salute,Ordinanza 23/01/2021,1611360000000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78562,art.2,regionale,https://www.gazzettaufficiale.it/eli/id/2021/01/23/21A00403/sg
Lombardia,gialla,ITC4,2,1611446400000,07/02/2021,Ministero della Salute,Ordinanza 29/01/2021,1611878400000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78698,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2021/01/31/21A00536/sg
Lombardia,arancione,ITC4,2,1614556800000,15/03/2021,Ministero della Salute,Ordinanza 27/02/2021,1614384000000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79000,art.2,regionale,https://www.gazzettaufficiale.it/eli/id/2021/02/28/21A01262/sg
Lombardia,rossa,ITC4,2,1615766400000,29/03/2021,Ministero della Salute,Ordinanza 12/03/2021,1615507200000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79154,art.3,regionale,https://www.gazzettaufficiale.it/eli/id/2021/03/13/21A01593/sg
Lombardia,rossa,ITC4,2,1617062400000,06/04/2021,Ministero della Salute,Ordinanza 26/03/2021,1616716800000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79473,art.3,regionale,https://www.gazzettaufficiale.it/eli/id/2021/03/27/21A01967/sg
Lombardia,rossa,ITC4,2,1617667200000,20/04/2021,Ministero della Salute,Ordinanza 02/04/2021,1617321600000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79575,art.3,regionale,https://www.gazzettaufficiale.it/eli/id/2021/04/03/21A02150/sg
Lombardia,arancione,ITC4,2,1618185600000,30/04/2021,Ministero della Salute,Ordinanza 09/04/2021,1617926400000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79655,art.2,regionale,https://www.gazzettaufficiale.it/eli/id/2021/04/10/21A02238/sg
Lombardia,gialla,ITC4,2,1619395200000,unknown,Ministero della Salute,Ordinanza 23/04/2021,1619136000000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79995,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2021/04/24/21A02503/sg
Lombardia,bianca,ITC4,2,1623628800000,unknown,Ministero della Salute,Ordinanza 11/06/2021,1623369600000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=81094,art.1 comma 11,regionale,https://www.gazzettaufficiale.it/eli/id/2021/06/12/21A03664/sg
Lombardia,gialla,ITC4,2,1641168000000,17/01/2022,Ministero della Salute,Ordinanza 31/12/2021,1640908800000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=84806,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2021/12/31/21A07813/sg
Lombardia,gialla,ITC4,2,1642377600000,31/01/2022,Ministero della Salute,Ordinanza 14/01/2022,1642118400000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=85154,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2022/01/15/22A00319/sg
Lombardia,gialla,ITC4,2,1643587200000,14/02/2022,Ministero della Salute,Ordinanza 28/01/2022,1643328000000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=85475,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2022/01/29/22A00699/sg
Lombardia,gialla,ITC4,2,1644796800000,28/02/2022,Ministero della Salute,Ordinanza 11/02/2022,1644537600000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=85753,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2022/02/12/22A01118/sg
Lombardia,bianca,ITC4,2,1646006400000,unknown,Ministero della Salute,Ordinanza 25/02/2022,1645747200000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=85993,art.1 comma 11,regionale,https://www.gazzettaufficiale.it/eli/id/2022/02/26/22A01374/sg
Marche,arancione,ITI3,2,1605398400000,29/11/2020,Ministero della Salute,Ordinanza 13/11/2020,1605225600000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=77154,art.2,regionale,https://www.gazzettaufficiale.it/eli/id/2020/11/14/20A06292/sg
Marche,arancione,ITI3,2,1605398400000,03/12/2020,Ministero della Salute,Ordinanza 27/11/2020,1606435200000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=77434,art.2,regionale,https://www.gazzettaufficiale.it/eli/id/2020/11/28/20A06657/sg
Marche,gialla,ITI3,2,1607212800000,15/01/2021,Ministero della Salute,Ordinanza 05/12/2020,1607126400000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=77517,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2020/12/05/20A06783/sg
Marche,gialla,ITI3,2,1610236800000,15/01/2021,Presidente della Repubblica,DL 05/01/2021 n.1,1609804800000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78114,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2021/01/05/21G00001/sg
Marche,arancione,ITI3,2,1610841600000,31/01/2021,Ministero della Salute,Ordinanza 16/01/2021,1610755200000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78457,art.2,regionale,https://www.gazzettaufficiale.it/eli/id/2021/01/16/21A00223/sg
Marche,gialla,ITI3,2,1612137600000,05/03/2021,Presidente del Consiglio dei Ministri,DPCM 14/01/2021,1610668800000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78456,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2021/01/15/21A00221/sg
Marche,arancione,ITI3,2,1614556800000,15/03/2021,Ministero della Salute,Ordinanza 27/02/2021,1614384000000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79000,art.2,regionale,https://www.gazzettaufficiale.it/eli/id/2021/02/28/21A01262/sg
Marche,rossa,ITI3,2,1615766400000,29/03/2021,Ministero della Salute,Ordinanza 13/03/2021,1615593600000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79150,art.3,regionale,https://www.gazzettaufficiale.it/eli/id/2021/03/13/21A01596/sg
Marche,rossa,ITI3,2,1617062400000,06/04/2021,Ministero della Salute,Ordinanza 26/03/2021,1616716800000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79473,art.3,regionale,https://www.gazzettaufficiale.it/eli/id/2021/03/27/21A01967/sg
Marche,arancione,ITI3,2,1617667200000,30/04/2021,Ministero della Salute,Ordinanza 02/04/2021,1617321600000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79574,art.2,regionale,https://www.gazzettaufficiale.it/eli/id/2021/04/03/21A02149/sg
Marche,gialla,ITI3,2,1619395200000,unknown,Ministero della Salute,Ordinanza 23/04/2021,1619136000000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79995,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2021/04/24/21A02503/sg
Marche,bianca,ITI3,2,1624233600000,unknown,Ministero della Salute,Ordinanza 18/06/2021,1623974400000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=81194,art.1 comma 11,regionale,https://www.gazzettaufficiale.it/eli/id/2021/06/19/21A03772/sg
Marche,gialla,ITI3,2,1639958400000,03/01/2022,Ministero della Salute,Ordinanza 17/12/2021,1639699200000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=84614,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2021/12/18/21A07540/sg
Marche,gialla,ITI3,2,1641168000000,17/01/2022,Ministero della Salute,Ordinanza 31/12/2021,1640908800000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=84806,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2021/12/31/21A07813/sg
Marche,gialla,ITI3,2,1642377600000,31/01/2022,Ministero della Salute,Ordinanza 14/01/2022,1642118400000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=85154,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2022/01/15/22A00319/sg
Marche,gialla,ITI3,2,1643587200000,14/02/2022,Ministero della Salute,Ordinanza 28/01/2022,1643328000000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=85475,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2022/01/29/22A00699/sg
Marche,arancione,ITI3,2,1644192000000,21/02/2022,Ministero della Salute,Ordinanza 04/02/2022,1643932800000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=85658,art.2,regionale,https://www.gazzettaufficiale.it/eli/id/2022/02/05/22A00986/sg
Marche,gialla,ITI3,2,1645401600000,07/03/2022,Ministero della Salute,Ordinanza 18/02/2022,1645142400000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=85803,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2022/02/19/22A01283/sg
Marche,gialla,ITI3,2,1646611200000,21/03/2022,Ministero della Salute,Ordinanza 04/03/2022,1646352000000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=86070,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2022/03/05/22A01557/sg
Marche,bianca,ITI3,2,1647820800000,unknown,Ministero della Salute,Ordinanza 18/03/2022,1647561600000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=86253,art.1 comma 11,regionale,https://www.gazzettaufficiale.it/eli/id/2022/03/19/22A01910/sg
Molise,gialla,ITF2,2,1604620800000,03/12/2020,Presidente del Consiglio dei Ministri,DPCM 03/11/2020,1604361600000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=76993,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2020/11/04/20A06109/sg
Molise,gialla,ITF2,2,1610236800000,15/01/2021,Presidente della Repubblica,DL 05/01/2021 n.1,1609804800000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78114,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2021/01/05/21G00001/sg
Molise,gialla,ITF2,2,1610755200000,05/03/2021,Presidente del Consiglio dei Ministri,DPCM 14/01/2021,1610668800000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78456,art.1,regionale,https://www.gazzettaufficiale.it/eli/id/2021/01/15/21A00221/sg
Molise,arancione,ITF2,2,1613865600000,07/03/2021,Ministero della Salute,Ordinanza 19/02/2021,1613692800000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78893,art.2,regionale,https://www.gazzettaufficiale.it/eli/id/2021/02/20/21A01169/sg
Molise,rossa,ITF2,2,1614556800000,15/03/2021,Ministero della Salute,Ordinanza 27/02/2021,1614384000000,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79001,art.3,regionale,https://www.gazzettaufficiale.it/eli/id/2021/02/28/21A01263/sg
